,업종명,인허가일자,업소명,소재지(도로명),addr,영업장면적(건물내_외부),업태명,담당부서,데이터기준일자,latitude,longitude
4964,일반음식점,2005-05-30,그냥갈수없잖아,서울특별시 동작구 사당로16가길 89 (사당동),서울특별시 동작구 사당동 232-25,11.67,기타,보건행정과,2024-08-19,37.4847536,126.9689281
4965,일반음식점,2005-05-31,백채김치찌개,서울특별시 동작구 상도로61길 35 (상도동),서울특별시 동작구 상도동 505-8,73.9,한식,보건행정과,2024-08-19,37.4949602,126.9568592
4966,일반음식점,2005-06-01,고목생고기,서울특별시 동작구 성대로1길 13-1 (상도동),서울특별시 동작구 상도동 355-12,65.73,한식,보건행정과,2024-08-19,37.5010404,126.9336405
4967,일반음식점,2005-06-01,소문난순대집,서울특별시 동작구 상도로37길 65 (상도동),서울특별시 동작구 상도동 67-1,26.4,한식,보건행정과,2024-08-19,37.4985609,126.9525843
4968,일반음식점,2005-06-02,강남식당,"서울특별시 동작구 사당로4길 13 (사당동,(지상1층))",서울특별시 동작구 사당동 206-12,19.42,김밥(도시락),보건행정과,2024-08-19,37.4870849,126.9662202
4969,일반음식점,2005-06-04,안(Ann),서울특별시 동작구 흑석로 88 (흑석동),서울특별시 동작구 흑석동 223-18,73.56,까페,보건행정과,2024-08-19,37.5070491,126.9594013
4970,일반음식점,2005-06-09,상도 늘보리,서울특별시 동작구 상도로26길 19 (상도동),서울특별시 동작구 상도동 367-6,98.27,한식,보건행정과,2024-08-19,37.5041641,126.9387803
4971,일반음식점,2005-06-09,베라카채플웨딩,"서울특별시 동작구 노량진로 100 (노량진동,CTS빌딩 3층)",서울특별시 동작구 노량진동 27-2,785.56,뷔페식,보건행정과,2024-08-19,37.5129482,126.9370009
4972,일반음식점,2005-06-17,유태우스시,서울특별시 동작구 보라매로 113 (대방동),서울특별시 동작구 대방동 405-11 코스모빌딩,57.6,한식,보건행정과,2024-08-19,37.4994648,126.9279007
4973,일반음식점,2005-06-20,세종대왕숯불갈비,서울특별시 동작구 등용로 2 (상도동),서울특별시 동작구 상도동 365-4,201.54,한식,보건행정과,2024-08-19,37.5046074,126.9378811
4974,일반음식점,2005-06-28,쑈쌩크,서울특별시 동작구 여의대방로54길 5 (대방동),서울특별시 동작구 대방동 341-1,132.66,한식,보건행정과,2024-08-19,37.51199099999999,126.9259304
4975,일반음식점,2005-06-28,상도명태명가,서울특별시 동작구 상도로 321 (상도동),서울특별시 동작구 상도동 463-0,78.0,한식,보건행정과,2024-08-19,37.4994748,126.9512254
4976,일반음식점,2005-06-29,본도시락 중앙대점,서울특별시 동작구 흑석로 81-4 (흑석동),서울특별시 동작구 흑석동 195-9,26.25,기타,보건행정과,2024-08-19,37.50720150000001,126.958699
4977,일반음식점,2005-07-08,한울전집,서울특별시 동작구 국사봉1길 37 (상도동),서울특별시 동작구 상도동 324-34,57.64,호프/통닭,보건행정과,2024-08-19,37.4991649,126.9305831
4978,일반음식점,2005-07-11,송탄부대찌개와 즉석떡볶이,서울특별시 동작구 상도로41길 12 (상도1동),서울특별시 동작구 상도1동 401-2,35.0,분식,보건행정과,2024-08-19,37.5017494,126.9499682
4979,일반음식점,2005-07-13,라무진,서울특별시 동작구 동작대로27길 16-5 (사당동),서울특별시 동작구 사당동 132-20,56.65,분식,보건행정과,2024-08-19,37.4877654,126.9810001
4980,일반음식점,2005-07-14,슈퍼피자,"서울특별시 동작구 서달로15길 23, 2층 (흑석동)",서울특별시 동작구 흑석동 181-1,98.86,호프/통닭,보건행정과,2024-08-19,37.5085553,126.9617424
4981,일반음식점,2005-07-22,다솔김밥,서울특별시 동작구 사당로30길 72 (사당동),서울특별시 동작구 사당동 1018-31,16.5,한식,보건행정과,2024-08-19,37.4816564,126.9807711
4982,일반음식점,2005-07-26,지지고 노량진점,서울특별시 동작구 만양로 87 (노량진동),서울특별시 동작구 노량진동 120-21,21.46,기타,보건행정과,2024-08-19,37.5111971,126.9442923
4983,일반음식점,2005-08-02,생활맥주 이수점,서울특별시 동작구 동작대로27나길 20 (사당동),서울특별시 동작구 사당동 139-59,65.1,한식,보건행정과,2024-08-19,37.4868443,126.9807256
4984,일반음식점,2005-08-05,김밥이맛있는집,서울특별시 동작구 성대로5길 2 (상도동),서울특별시 동작구 상도동 250-16,23.2,김밥(도시락),보건행정과,2024-08-19,37.4994251,126.9332428
4985,일반음식점,2005-08-09,본죽,서울특별시 동작구 동작대로 43 (사당동),서울특별시 동작구 사당동 1030-20,25.5,기타,보건행정과,2024-08-19,37.4803477,126.9813344
4986,일반음식점,2005-08-22,사철싱싱회,서울특별시 동작구 양녕로 253-12 (상도1동),서울특별시 동작구 상도1동 704-1,61.02,한식,보건행정과,2024-08-19,37.5034181,126.9471084
4987,일반음식점,2005-08-23,구구팔팔,서울특별시 동작구 흑석로7길 7 (흑석동),서울특별시 동작구 흑석동 205-2,70.52,호프/통닭,보건행정과,2024-08-19,37.5071563,126.958044
4988,일반음식점,2005-08-24,승희분식,서울특별시 동작구 노량진로 24 (대방동),서울특별시 동작구 대방동 339-16,23.1,분식,보건행정과,2024-08-19,37.5128957,126.9283596
4989,일반음식점,2005-09-01,명동찌개마을,"서울특별시 동작구 상도로 177-1, 1층 (상도동)",서울특별시 동작구 상도동 365-1,110.89,한식,보건행정과,2024-08-19,37.5047337,126.9383363
4990,일반음식점,2005-09-02,써브웨이 숭실대점,"서울특별시 동작구 사당로 10, 동호빌딩 지1층 101호 (상도동)",서울특별시 동작구 상도동 501 동호빌딩,80.0,패스트푸드,보건행정과,2024-08-19,37.5063474,126.9615284
4991,일반음식점,2005-09-08,요란,서울특별시 동작구 상도로15길 143 (상도동),서울특별시 동작구 상도동 363-142,59.4,호프/통닭,보건행정과,2024-08-19,37.5050918,126.9386991
4992,일반음식점,2005-09-22,길조,서울특별시 동작구 여의대방로16길 16 (신대방동),서울특별시 동작구 신대방동 498-40,80.88,한식,보건행정과,2024-08-19,37.4962015,126.916541
4993,일반음식점,2005-09-29,돼지꿈꾸의소,서울특별시 동작구 신대방길 113 (신대방동),서울특별시 동작구 신대방동 607-58,42.25,한식,보건행정과,2024-08-19,37.4902564,126.9082625
4994,일반음식점,2005-10-25,소품은돼지,서울특별시 동작구 상도로15길 143 (상도동),서울특별시 동작구 상도동 363-142,66.0,한식,보건행정과,2024-08-19,37.5050918,126.9386991
4995,일반음식점,2005-10-28,섬마을,서울특별시 동작구 노량진로6길 17 (노량진동),서울특별시 동작구 노량진동 263-5,18.0,정종/대포집/소주방,보건행정과,2024-08-19,37.5122659,126.9359238
4996,일반음식점,2005-10-28,마당분식,서울특별시 동작구 만양로14가길 19 (노량진동),서울특별시 동작구 노량진동 118-11,51.96,분식,보건행정과,2024-08-19,37.5124352,126.9449454
4997,일반음식점,2005-11-01,쌍둥이일품양평해장국,"서울특별시 동작구 노들로 674, 2층 3호 (노량진동)",서울특별시 동작구 노량진동 13-6,139.74,한식,보건행정과,2024-08-19,37.515345,126.9442863
4998,일반음식점,2005-11-09,맛만나 식당,서울특별시 동작구 동작대로25길 52-8 (사당동),서울특별시 동작구 사당동 143-5,29.58,한식,보건행정과,2024-08-19,37.4851784,126.979554
4999,일반음식점,2005-11-10,샹하이,"서울특별시 동작구 만양로 84 (노량진동,지하11호,12호)",서울특별시 동작구 노량진동 330 지하,19.6,중국식,보건행정과,2024-08-19,37.5109281,126.9451325
5000,일반음식점,2005-11-11,무안수산,"서울특별시 동작구 동작대로7길 62-1, 1층 (사당동)",서울특별시 동작구 사당동 1038-35,25.9,한식,보건행정과,2024-08-19,37.4782312,126.979015
5001,일반음식점,2005-11-21,족발팩토리 이수역점,서울특별시 동작구 동작대로25길 22 (사당동),서울특별시 동작구 사당동 708-453,66.53,한식,보건행정과,2024-08-19,37.4861187,126.9808106
5002,일반음식점,2005-11-21,본죽&비빔밥 숭실대역점,서울특별시 동작구 상도로 351 (상도동),서울특별시 동작구 상도동 486-6,29.7,한식,보건행정과,2024-08-19,37.4973633,126.9530909
5003,일반음식점,2005-11-21,교촌치킨 노량진점,"서울특별시 동작구 노량진로8길 55, 1층층 104호 (노량진동, 더 클래식 동작)",서울특별시 동작구 노량진동 37-1 더 클래식 동작,95.2,통닭(치킨),보건행정과,2024-08-19,37.5123096,126.938443
5004,일반음식점,2005-11-28,훌랄라참숯바베큐치킨(이수역점),서울특별시 동작구 동작대로27길 20-4 (사당동),서울특별시 동작구 사당동 132-14,52.67,호프/통닭,보건행정과,2024-08-19,37.4877133,126.9808836
5005,일반음식점,2005-11-28,훌랄라참숯바베큐치킨(이수역점),"서울특별시 동작구 동작대로27길 20-4 (사당동,(1층))",서울특별시 동작구 사당동 132-14,49.28,한식,보건행정과,2024-08-19,37.4877133,126.9808836
5006,일반음식점,2005-12-01,씨엔스카이(CN SKY),"서울특별시 동작구 동작대로 121 (사당동,(지상10층))",서울특별시 동작구 사당동 135-3,86.3,경양식,보건행정과,2024-08-19,37.4874578,126.9818585
5007,일반음식점,2005-12-12,재팔이네닭발,서울특별시 동작구 서달로14길 34 (흑석동),서울특별시 동작구 흑석동 43-3,26.4,기타,보건행정과,2024-08-19,37.5074133,126.9647629
5008,일반음식점,2005-12-15,이강참치,서울특별시 동작구 사당로 204 (사당동),서울특별시 동작구 사당동 249-90,34.8,호프/통닭,보건행정과,2024-08-19,37.484584,126.9706602
5009,일반음식점,2005-12-16,한신포차 노량진역점,"서울특별시 동작구 만양로 106, 2층 (노량진동)",서울특별시 동작구 노량진동 117-17 한일빌딩,166.05,한식,보건행정과,2024-08-19,37.5129297,126.9445021
5010,일반음식점,2005-12-19,가마로강정,서울특별시 동작구 장승배기로 164 (노량진동),서울특별시 동작구 노량진동 50-2,26.08,분식,보건행정과,2024-08-19,37.5121237,126.9404804
5011,일반음식점,2005-12-21,엉클블랙,서울특별시 동작구 여의대방로36길 22 (대방동),서울특별시 동작구 대방동 381-15,55.7,호프/통닭,보건행정과,2024-08-19,37.5051397,126.9240302
5012,일반음식점,2005-12-22,피쉬앤그릴,서울특별시 동작구 흑석로9길 5 (흑석동),서울특별시 동작구 흑석동 190-7,35.03,호프/통닭,보건행정과,2024-08-19,37.5075307,126.95981
5013,일반음식점,2005-12-29,남원골추어탕,"서울특별시 동작구 신대방길 108, 1층 (신대방동)",서울특별시 동작구 신대방동 591-13,22.72,분식,보건행정과,2024-08-19,37.4902457,126.9086741
5014,일반음식점,2005-12-08,사이집,"서울특별시 동작구 동작대로9길 10 (사당동, 1층)",서울특별시 동작구 사당동 1019-18,39.34,중국식,보건행정과,2024-08-19,37.4807155,126.9810031
5015,일반음식점,2005-05-20,태리로제떡볶이 방배점,"서울특별시 동작구 동작대로27다길 15, 지하1층 (사당동)",서울특별시 동작구 사당동 139-62,62.3,한식,보건행정과,2024-08-19,37.4868903,126.9805848
5016,일반음식점,2006-01-31,김밥이야기,서울특별시 동작구 양녕로 282 (상도1동),서울특별시 동작구 상도1동 637-0,15.36,분식,보건행정과,2024-08-19,37.5043859,126.9502021
5017,일반음식점,2006-02-14,진부령황태촌,"서울특별시 동작구 동작대로27길 6 (사당동,외1필지)",서울특별시 동작구 사당동 133-17,124.2,한식,보건행정과,2024-08-19,37.4877929,126.9815912
5018,일반음식점,2006-02-23,달길포차,서울특별시 동작구 사당로30길 63 (사당동),서울특별시 동작구 사당동 1008-6,26.4,한식,보건행정과,2024-08-19,37.4819552,126.9809769
5019,일반음식점,2006-02-23,금강산 감자탕,서울특별시 동작구 동작대로27길 6 (사당동),서울특별시 동작구 사당동 133-18,102.3,한식,보건행정과,2024-08-19,37.4877836,126.9814735
5020,일반음식점,2006-03-06,어매순대국,"서울특별시 동작구 상도로15길 99, 1층 (상도동)",서울특별시 동작구 상도동 360-67,27.53,한식,보건행정과,2024-08-19,37.5045186,126.9362188
5021,일반음식점,2006-03-07,양푼이 식당,서울특별시 동작구 사당로30길 81 (사당동),서울특별시 동작구 사당동 1019-9,27.8,한식,보건행정과,2024-08-19,37.4811956,126.980922
5022,일반음식점,2006-03-08,여자만민물장어,서울특별시 동작구 남부순환로271길 18 (사당동),서울특별시 동작구 사당동 1041-9,91.0,한식,보건행정과,2024-08-19,37.4776277,126.9801852
5023,일반음식점,2006-03-09,신의주찹쌀순대,서울특별시 동작구 상도로 219 (상도동),서울특별시 동작구 상도동 26-11,69.42,한식,보건행정과,2024-08-19,37.5053986,126.9430412
5024,일반음식점,2006-03-10,신채정 샤브샤브,서울특별시 동작구 동작대로27길 16-7 (사당동),서울특별시 동작구 사당동 130-13,53.94,정종/대포집/소주방,보건행정과,2024-08-19,37.4878897,126.980983
5025,일반음식점,2006-03-10,명성웃음꼬치활짝,서울특별시 동작구 신대방2길 2-7 (신대방동),서울특별시 동작구 신대방동 644-3,22.96,호프/통닭,보건행정과,2024-08-19,37.4878037,126.9129618
5026,일반음식점,2006-03-13,이레식당,"서울특별시 동작구 성대로31길 71 (상도동,외 1필지)",서울특별시 동작구 상도동 197-10,44.19,분식,보건행정과,2024-08-19,37.5013526,126.9374238
5027,일반음식점,2006-03-17,쌈반,"서울특별시 동작구 사당로 215 (사당동, 서림빌딩2층 201호)",서울특별시 동작구 사당동 252-17 서림빌딩,129.65,한식,보건행정과,2024-08-19,37.4846333,126.9723698
5028,일반음식점,2006-04-17,소림마라 동작점,서울특별시 동작구 만양로14가길 1 (노량진동),서울특별시 동작구 노량진동 118-18,64.35,한식,보건행정과,2024-08-19,37.5116478,126.9451478
5029,일반음식점,2006-04-18,가이오국수 중앙대점,"서울특별시 동작구 서달로14길 8, 1층 (흑석동)",서울특별시 동작구 흑석동 52-26,32.6,기타,보건행정과,2024-08-19,37.5078616,126.9635141
5030,일반음식점,2006-04-27,나주곰탕,서울특별시 동작구 동작대로1길 18 (사당동),서울특별시 동작구 사당동 1041-12,104.76,한식,보건행정과,2024-08-19,37.4774316,126.9802279
5031,일반음식점,2006-04-28,소문난포장마차,서울특별시 동작구 여의대방로24차길 48 (신대방동),서울특별시 동작구 신대방동 346-25,25.8,정종/대포집/소주방,보건행정과,2024-08-19,37.4988518,126.9279088
